date,hour,location_id,location,latitude,longitude,temperature,humidity,wind_speed,day_of_week,month,is_weekend,is_rush_hour,season_encoded,lag_pm25_1h,lag_pm25_24h,lag_pm25_48h,rolling_mean_24h,rolling_mean_7d,temp_humidity,pm25,aqi,risk_level,risk_label,next_day_aqi
2023-01-26,5,7802,Colombo,6.909445,79.875341,27.77,74.96,3.05,3,1,0,0,0,29.0,33.0,30.0,30.5,38.45238095238095,20.816391999999997,34.0,97,1,Moderate,122.0
2023-01-26,6,7802,Colombo,6.909445,79.875341,27.37,73.38,2.84,3,1,0,0,0,34.0,25.0,28.0,30.833333333333332,38.49404761904762,20.084106,33.0,95,1,Moderate,117.0
2023-01-26,7,7802,Colombo,6.909445,79.875341,28.06,75.04,3.33,3,1,0,1,0,33.0,31.0,38.0,31.166666666666668,38.56547619047619,21.056224,39.0,110,2,Unhealthy (Sensitive),144.0
2023-01-26,8,7802,Colombo,6.909445,79.875341,28.39,70.78,4.16,3,1,0,1,0,39.0,39.0,54.0,31.25,38.57738095238095,20.094442,41.0,115,2,Unhealthy (Sensitive),152.0
2023-01-26,9,7802,Colombo,6.909445,79.875341,28.1,71.14,3.91,3,1,0,1,0,41.0,31.0,40.0,31.333333333333332,38.529761904761905,19.99034,33.0,95,1,Moderate,153.0
2023-01-26,10,7802,Colombo,6.909445,79.875341,29.08,68.21,3.06,3,1,0,0,0,33.0,24.0,36.0,31.625,38.5,19.835467999999995,31.0,91,1,Moderate,144.0
2023-01-26,11,7802,Colombo,6.909445,79.875341,29.83,68.08,3.28,3,1,0,0,0,31.0,23.0,32.0,31.916666666666668,38.45238095238095,20.308263999999998,30.0,89,1,Moderate,157.0
2023-01-26,12,7802,Colombo,6.909445,79.875341,29.4,73.19,2.8,3,1,0,0,0,30.0,26.0,41.0,32.416666666666664,38.470238095238095,21.517859999999995,38.0,107,2,Unhealthy (Sensitive),124.0
2023-01-26,13,7802,Colombo,6.909445,79.875341,29.62,67.87,3.84,3,1,0,0,0,38.0,19.0,33.0,32.625,38.375,20.103094000000002,24.0,76,1,Moderate,115.0
2023-01-26,14,7802,Colombo,6.909445,79.875341,29.36,70.88,2.82,3,1,0,0,0,24.0,22.0,25.0,33.0,38.339285714285715,20.810367999999997,31.0,91,1,Moderate,112.0
2023-01-26,15,7802,Colombo,6.909445,79.875341,28.14,69.5,3.61,3,1,0,0,0,31.0,17.0,25.0,33.75,38.31547619047619,19.5573,35.0,99,1,Moderate,97.0
2023-01-26,16,7802,Colombo,6.909445,79.875341,29.16,72.65,2.96,3,1,0,0,0,35.0,18.0,26.0,34.458333333333336,38.285714285714285,21.18474,35.0,99,1,Moderate,107.0
2023-01-26,17,7802,Colombo,6.909445,79.875341,27.36,76.37,3.28,3,1,0,1,0,35.0,25.0,19.0,34.958333333333336,38.30952380952381,20.894832,37.0,105,2,Unhealthy (Sensitive),97.0
2023-01-26,18,7802,Colombo,6.909445,79.875341,27.47,76.58,3.82,3,1,0,1,0,37.0,43.0,20.0,35.0,38.392857142857146,21.036526,44.0,122,2,Unhealthy (Sensitive),105.0
2023-01-26,19,7802,Colombo,6.909445,79.875341,27.06,77.04,2.98,3,1,0,1,0,44.0,40.0,19.0,35.291666666666664,38.45238095238095,20.847024,47.0,129,2,Unhealthy (Sensitive),127.0
2023-01-26,20,7802,Colombo,6.909445,79.875341,26.72,75.05,3.16,3,1,0,0,0,47.0,37.0,13.0,35.208333333333336,38.357142857142854,20.053359999999998,35.0,99,1,Moderate,124.0
2023-01-26,21,7802,Colombo,6.909445,79.875341,26.25,78.12,2.84,3,1,0,0,0,35.0,35.0,13.0,34.875,38.20238095238095,20.506500000000003,27.0,82,1,Moderate,127.0
2023-01-26,22,7802,Colombo,6.909445,79.875341,25.27,85.25,3.68,3,1,0,0,0,27.0,29.0,11.0,34.583333333333336,37.98809523809524,21.542675,22.0,72,1,Moderate,117.0
2023-01-26,23,7802,Colombo,6.909445,79.875341,25.64,82.14,3.22,3,1,0,0,0,22.0,32.0,8.0,34.041666666666664,37.79761904761905,21.060696000000004,19.0,66,1,Moderate,129.0
2023-01-27,0,7802,Colombo,6.909445,79.875341,25.6,79.0,3.03,4,1,0,0,0,19.0,35.0,12.0,33.333333333333336,37.642857142857146,20.224,18.0,63,1,Moderate,137.0
2023-01-27,1,7802,Colombo,6.909445,79.875341,26.39,84.04,3.01,4,1,0,0,0,18.0,43.0,17.0,32.333333333333336,37.51190476190476,22.178156000000005,19.0,66,1,Moderate,95.0
2023-01-27,2,7802,Colombo,6.909445,79.875341,24.81,81.65,3.51,4,1,0,0,0,19.0,42.0,21.0,32.0,37.458333333333336,20.257365,34.0,97,1,Moderate,80.0
2023-01-27,3,7802,Colombo,6.909445,79.875341,25.54,77.84,3.16,4,1,0,0,0,34.0,33.0,21.0,32.333333333333336,37.470238095238095,19.880336,41.0,115,2,Unhealthy (Sensitive),70.0
2023-01-27,4,7802,Colombo,6.909445,79.875341,26.73,81.49,3.59,4,1,0,0,0,41.0,29.0,31.0,32.875,37.464285714285715,21.782277,42.0,117,2,Unhealthy (Sensitive),76.0
2023-01-27,5,7802,Colombo,6.909445,79.875341,27.18,74.87,4.12,4,1,0,0,0,42.0,34.0,33.0,33.291666666666664,37.49404761904762,20.349666000000003,44.0,122,2,Unhealthy (Sensitive),74.0
2023-01-27,6,7802,Colombo,6.909445,79.875341,28.58,72.82,3.05,4,1,0,0,0,44.0,33.0,25.0,33.666666666666664,37.5,20.811955999999995,42.0,117,2,Unhealthy (Sensitive),72.0
2023-01-27,7,7802,Colombo,6.909445,79.875341,28.27,73.34,3.44,4,1,0,1,0,42.0,39.0,31.0,34.25,37.56547619047619,20.733218,53.0,144,2,Unhealthy (Sensitive),78.0
2023-01-27,8,7802,Colombo,6.909445,79.875341,27.8,72.53,2.91,4,1,0,1,0,53.0,41.0,39.0,34.958333333333336,37.607142857142854,20.16334,58.0,152,3,Unhealthy,89.0
2023-01-27,9,7802,Colombo,6.909445,79.875341,29.43,73.52,4.76,4,1,0,1,0,58.0,33.0,31.0,36.041666666666664,37.654761904761905,21.636936000000002,59.0,153,3,Unhealthy,80.0
2023-01-27,10,7802,Colombo,6.909445,79.875341,30.18,69.61,3.23,4,1,0,0,0,59.0,31.0,24.0,36.958333333333336,37.666666666666664,21.008298,53.0,144,2,Unhealthy (Sensitive),87.0
