datetime,location_id,location,latitude,longitude,sensor_id,pm25
2023-01-08T08:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,36.0
2023-01-08T09:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,40.0
2023-01-08T09:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,40.0
2023-01-08T10:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,26.0
2023-01-08T10:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,26.0
2023-01-08T11:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-08T11:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-08T12:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,34.0
2023-01-08T12:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,34.0
2023-01-08T13:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,37.0
2023-01-08T13:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,37.0
2023-01-08T14:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,38.0
2023-01-08T14:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,38.0
2023-01-08T15:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,44.0
2023-01-08T15:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,44.0
2023-01-08T16:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,44.0
2023-01-08T16:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,44.0
2023-01-08T17:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,54.0
2023-01-08T17:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,54.0
2023-01-08T18:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,59.0
2023-01-08T18:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,59.0
2023-01-08T19:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,66.0
2023-01-08T19:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,66.0
2023-01-08T20:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,69.0
2023-01-08T20:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,69.0
2023-01-08T21:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,66.0
2023-01-08T21:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,66.0
2023-01-08T22:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,63.0
2023-01-08T22:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,63.0
2023-01-08T23:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,59.0
2023-01-08T23:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,59.0
2023-01-09T00:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,55.0
2023-01-09T00:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,55.0
2023-01-09T01:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,56.0
2023-01-09T01:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,56.0
2023-01-09T02:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,51.0
2023-01-09T02:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,51.0
2023-01-09T03:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,45.0
2023-01-09T03:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,45.0
2023-01-09T04:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,43.0
2023-01-09T04:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,43.0
2023-01-09T05:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,44.0
2023-01-09T05:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,44.0
2023-01-09T06:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,40.0
2023-01-09T06:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,40.0
2023-01-09T07:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,47.0
2023-01-09T07:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,47.0
2023-01-09T08:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,44.0
2023-01-09T08:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,44.0
2023-01-09T09:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,46.0
2023-01-09T09:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,46.0
2023-01-09T10:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,41.0
2023-01-09T10:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,41.0
2023-01-09T11:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,37.0
2023-01-09T11:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,37.0
2023-01-09T12:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,32.0
2023-01-09T12:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,32.0
2023-01-09T13:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,30.0
2023-01-09T13:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,30.0
2023-01-09T14:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,29.0
2023-01-09T14:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,29.0
2023-01-09T15:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,35.0
2023-01-09T15:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,35.0
2023-01-09T16:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,34.0
2023-01-09T16:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,34.0
2023-01-09T17:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-09T17:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-09T18:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-09T18:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-09T19:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,44.0
2023-01-09T19:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,44.0
2023-01-09T20:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,47.0
2023-01-09T20:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,47.0
2023-01-09T21:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,40.0
2023-01-09T21:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,40.0
2023-01-09T22:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,31.0
2023-01-09T22:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,31.0
2023-01-09T23:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,28.0
2023-01-09T23:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,28.0
2023-01-10T00:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,22.0
2023-01-10T00:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,22.0
2023-01-10T01:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,23.0
2023-01-10T01:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,23.0
2023-01-10T02:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,17.0
2023-01-10T02:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,17.0
2023-01-10T03:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,18.0
2023-01-10T03:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,18.0
2023-01-10T04:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,19.0
2023-01-10T04:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,19.0
2023-01-10T05:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,14.0
2023-01-10T05:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,14.0
2023-01-10T06:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,20.0
2023-01-10T06:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,20.0
2023-01-10T07:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,29.0
2023-01-10T07:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,29.0
2023-01-10T08:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-10T08:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-10T09:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-10T09:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-10T10:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-10T10:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-10T11:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,31.0
2023-01-10T11:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,31.0
2023-01-10T12:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,28.0
2023-01-10T12:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,28.0
2023-01-10T13:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,25.0
2023-01-10T13:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,25.0
2023-01-10T14:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-10T14:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-10T15:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,24.0
2023-01-10T15:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,24.0
2023-01-10T16:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,28.0
2023-01-10T16:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,28.0
2023-01-10T17:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,23.0
2023-01-10T17:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,23.0
2023-01-10T18:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,30.0
2023-01-10T18:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,30.0
2023-01-10T19:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-10T19:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-10T20:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,42.0
2023-01-10T20:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,42.0
2023-01-10T21:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,29.0
2023-01-10T21:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,29.0
2023-01-10T22:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,28.0
2023-01-10T22:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,28.0
2023-01-10T23:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,26.0
2023-01-10T23:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,26.0
2023-01-11T00:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-11T00:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-11T01:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-11T01:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-11T02:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,29.0
2023-01-11T02:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,29.0
2023-01-11T03:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-11T03:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-16T07:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-16T07:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-16T08:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,37.0
2023-01-16T08:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,37.0
2023-01-16T09:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,38.0
2023-01-16T09:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,38.0
2023-01-16T10:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,47.0
2023-01-16T10:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,47.0
2023-01-16T11:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,38.0
2023-01-16T11:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,38.0
2023-01-16T12:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-16T12:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-16T13:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,36.0
2023-01-16T13:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,36.0
2023-01-16T14:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,38.0
2023-01-16T14:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,38.0
2023-01-16T15:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,21.0
2023-01-16T15:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,21.0
2023-01-16T16:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,17.0
2023-01-16T16:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,17.0
2023-01-16T17:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,20.0
2023-01-16T17:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,20.0
2023-01-16T18:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,31.0
2023-01-16T18:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,31.0
2023-01-16T19:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-16T19:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-16T20:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,12.0
2023-01-16T20:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,12.0
2023-01-16T21:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,11.0
2023-01-16T21:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,11.0
2023-01-16T22:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,23.0
2023-01-16T22:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,23.0
2023-01-16T23:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,28.0
2023-01-16T23:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,28.0
2023-01-17T00:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-17T00:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-17T01:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,20.0
2023-01-17T01:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,20.0
2023-01-17T02:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,19.0
2023-01-17T02:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,19.0
2023-01-17T03:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,15.0
2023-01-17T03:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,15.0
2023-01-17T04:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,17.0
2023-01-17T04:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,17.0
2023-01-17T05:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,16.0
2023-01-17T05:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,16.0
2023-01-17T06:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,21.0
2023-01-17T06:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,21.0
2023-01-17T07:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,31.0
2023-01-17T07:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,31.0
2023-01-17T08:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,45.0
2023-01-17T08:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,45.0
2023-01-17T09:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,37.0
2023-01-17T09:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,37.0
2023-01-17T10:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,31.0
2023-01-17T10:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,31.0
2023-01-17T11:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,28.0
2023-01-17T11:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,28.0
2023-01-17T12:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-17T12:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-17T13:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,31.0
2023-01-17T13:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,31.0
2023-01-17T14:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-17T14:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-17T15:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,24.0
2023-01-17T15:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,24.0
2023-01-17T16:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,20.0
2023-01-17T16:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,20.0
2023-01-17T17:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,20.0
2023-01-17T17:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,20.0
2023-01-17T18:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-17T18:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-17T19:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-17T19:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-17T20:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,34.0
2023-01-17T20:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,34.0
2023-01-17T21:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,17.0
2023-01-17T21:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,17.0
2023-01-17T22:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,22.0
2023-01-17T22:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,22.0
2023-01-17T23:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,29.0
2023-01-17T23:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,29.0
2023-01-18T00:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,20.0
2023-01-18T00:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,20.0
2023-01-18T01:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,24.0
2023-01-18T01:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,24.0
2023-01-18T02:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,25.0
2023-01-18T02:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,25.0
2023-01-18T03:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,22.0
2023-01-18T03:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,22.0
2023-01-18T04:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,20.0
2023-01-18T04:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,20.0
2023-01-18T05:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,26.0
2023-01-18T05:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,26.0
2023-01-18T06:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-18T06:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,27.0
2023-01-18T07:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,39.0
2023-01-18T07:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,39.0
2023-01-18T08:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,41.0
2023-01-18T08:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,41.0
2023-01-18T09:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,36.0
2023-01-18T09:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,36.0
2023-01-18T10:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,38.0
2023-01-18T10:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,38.0
2023-01-18T11:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,35.0
2023-01-18T11:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,35.0
2023-01-18T12:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,40.0
2023-01-18T12:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,40.0
2023-01-18T13:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,37.0
2023-01-18T13:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,37.0
2023-01-18T14:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,39.0
2023-01-18T14:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,39.0
2023-01-18T15:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,40.0
2023-01-18T15:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,40.0
2023-01-18T16:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-18T16:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,33.0
2023-01-18T17:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,30.0
2023-01-18T17:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,30.0
2023-01-18T18:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,37.0
2023-01-18T18:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,37.0
2023-01-18T19:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,51.0
2023-01-18T19:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,51.0
2023-01-18T20:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,53.0
2023-01-18T20:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,53.0
2023-01-18T21:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,58.0
2023-01-18T21:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,58.0
2023-01-18T22:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,51.0
2023-01-18T22:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,51.0
2023-01-18T23:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,44.0
2023-01-18T23:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,44.0
2023-01-19T00:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,41.0
2023-01-19T00:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,41.0
2023-01-19T01:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,43.0
2023-01-19T01:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,43.0
2023-01-19T02:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,39.0
2023-01-19T02:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,39.0
2023-01-19T03:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,43.0
2023-01-19T03:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,43.0
2023-01-19T04:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,39.0
2023-01-19T04:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,39.0
2023-01-19T05:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,41.0
2023-01-19T05:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,41.0
2023-01-19T06:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,42.0
2023-01-19T06:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,42.0
2023-01-19T07:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,51.0
2023-01-19T07:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,51.0
2023-01-19T08:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,51.0
2023-01-19T08:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,51.0
2023-01-19T09:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,51.0
2023-01-19T09:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,51.0
2023-01-19T10:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,41.0
2023-01-19T10:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,41.0
2023-01-19T11:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,39.0
2023-01-19T11:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,39.0
2023-01-19T12:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,31.0
2023-01-19T12:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,31.0
2023-01-19T13:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,32.0
2023-01-19T13:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,32.0
2023-01-19T14:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,34.0
2023-01-19T14:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,34.0
2023-01-19T15:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,32.0
2023-01-19T15:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,32.0
2023-01-19T16:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,32.0
2023-01-19T16:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,32.0
2023-01-19T17:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,36.0
2023-01-19T17:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,36.0
2023-01-19T18:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,41.0
2023-01-19T18:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,41.0
2023-01-19T19:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,49.0
2023-01-19T19:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,49.0
2023-01-19T20:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,47.0
2023-01-19T20:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,47.0
2023-01-19T21:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,46.0
2023-01-19T21:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,46.0
2023-01-19T22:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,42.0
2023-01-19T22:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,42.0
2023-01-19T23:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,44.0
2023-01-19T23:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,44.0
2023-01-20T00:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,42.0
2023-01-20T00:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,42.0
2023-01-20T01:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,44.0
2023-01-20T01:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,44.0
2023-01-20T02:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,43.0
2023-01-20T02:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,43.0
2023-01-20T03:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,35.0
2023-01-20T03:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,35.0
2023-01-20T04:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,41.0
2023-01-20T04:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,41.0
2023-01-20T05:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,41.0
2023-01-20T05:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,41.0
2023-01-20T06:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,45.0
2023-01-20T06:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,45.0
2023-01-20T07:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,53.0
2023-01-20T07:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,53.0
2023-01-20T08:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,64.0
2023-01-20T08:30:00+05:30,7802,Colombo,6.909445,79.875341,22655,64.0
2023-01-20T09:00:00+05:30,7802,Colombo,6.909445,79.875341,22655,62.0
